"Date","Time","Text","Retweets","Replies","Potential Impressions","Link"
"2011 Mar 10 12:00:00 AM","9:00 AM","Toni Preckwinkle appears at   Shamrock's for Kids, 3/12 @ 12:30 pm, Chicago Hilton, 720 S Michigan, Chicago","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/45891843375898624"
"2011 Mar 10 12:00:00 AM","9:05 AM","Toni Preckwinkle appears with Citizens for Kyle Hastings,   3/12 @6:30 pm, St Paddys Day Parade, Orland Hills","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/45892980053262336"
"2011 Mar 10 12:00:00 AM","9:10 AM","Toni Preckwinkle appears at the Akiba Schecter Benefit Dinner, 3/13   @ 5 pm, Fairmont Hotel, Chicago","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/45894254530273280"
"2011 Mar 10 12:00:00 AM","12:00 PM","The 2011 Cook County Animal Control Rabies Vaccine and Microchip Clinics start March 23rd!   Click here for the schedule - http://ow.ly/4ben","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/45937132279308288"
"2011 Mar 10 12:00:00 AM","12:05 PM","Toni Preckwinkle appears at the Blue Cross-Blue Shield St. Paddys Day Party, 3/11, 2pm, 1340 W Washington, Chicago","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/45938297855426560"
"2011 Mar 10 12:00:00 AM","12:10 PM","Cook County seniors get property tax deadline extension. Click here: - http://ow.ly/","1","0","3,181","http://twitter.com/ToniPreckwinkle/status/45939537008009216"
"2011 Mar 10 12:00:00 AM","12:15 PM","We're on your iPhone, iPad, Android, Blackberry 9500, & Palm Pre/Pixi. Click here and follow the prompts - http://ow.ly/4benU","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/45940895719235584"
"2011 Mar 10 12:00:00 AM","12:20 PM","What's coming in 2011 for the Cook County Forest Preserve?  Find out from the Superintendent, Arnold Randall - http://ow.ly/","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/45942037975023616"
"2011 Mar 10 12:00:00 AM","12:25 PM","Cook County Government news, information, deadlines & more: - http://ow.ly/4benW","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/45943300598939649"
"2011 Mar 10 12:00:00 AM","12:32 PM","Got a good idea for transparent and accountable government? Let us know how to Make Cook County More Efficient! - http://ow.ly/4benX","1","0","3,626","http://twitter.com/ToniPreckwinkle/status/45945170973294592"
"2011 Mar 10 12:00:00 AM","12:35 PM","Cook County #Government partners with ComEd to create energy-saving initiatives #green government - http://ow.ly/4benY","0","0","743","http://twitter.com/ToniPreckwinkle/status/45945866586046464"
"2011 Mar 10 12:00:00 AM","12:40 PM","Cook County Commissioner Earlean Collins to help seniors file for   senior property tax exemption - http://ow.ly/4benZ","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/45947066509307904"
"2011 Mar 10 12:00:00 AM","12:45 PM","Toni Preckwinkle   appears at the St Patricks Day Luncheon,  3/11, Noon, Excalibur, 632 N Dearborn, Chicago","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/45948363987894272"
"2011 Mar 10 12:00:00 AM","12:50 PM","Toni Preckwinkle   appears at the St Patricks Day Dinner, Irish Fellowship Club, 3/11,   6pm @Chicago Hilton, 720 S Michigan, Chicago","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/45949698728669185"
"2011 Mar 10 12:00:00 AM","12:55 PM","Toni Preckwinkle   appears at Paint the Town Green, 3/12, downtown Palatine @2 PM,   Palatine","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/45951021779922944"
"2011 Mar 10 12:00:00 AM","1:01 PM","Toni Preckwinkle   appears at Chicago's St Patrick Day Parade, 3/12, @ 11 am, SE Corner of  Columbus & Balbo, Chicago","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/45952344256552960"
"2011 Mar 10 12:00:00 AM","1:05 PM","Toni Preckwinkle   appears at   Shamrock's for Kids, 3/12 @ 12:30 pm, Chicago Hilton, 720 S Michigan, Chicago","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/45953371580006400"
"2011 Mar 10 12:00:00 AM","1:10 PM","Toni Preckwinkle   appears with Citizens for Kyle Hastings,   3/12 @6:30 pm, St Paddys Day Parade, Orland Hills","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/45954609826643969"
"2011 Mar 10 12:00:00 AM","1:15 PM","Toni Preckwinkle   appears at the Akiba Schecter Benefit Dinner, 3/13   @ 5 pm, Fairmont Hotel, Chicago","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/45955946668761089"
"2011 Mar 10 12:00:00 AM","8:00 PM","The 2011 Cook County Animal Control Rabies Vaccine and Microchip Clinics start March 23rd!   Click here for the schedule- - http://ow.ly/4be","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/46057819702702081"
"2011 Mar 10 12:00:00 AM","8:05 PM","Toni Preckwinkle appears at the Blue Cross-Blue Shield St. Paddys Day Party,   3/11, 2pm, 1340 W Washington, Chicago","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/46059031906881536"
"2011 Mar 29 12:00:00 AM","6:45 PM","Early voting ends 3/31.  For locations, click here: - http://ow.ly/4p0zT","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/52909166100099072"
"2011 Mar 14 12:00:00 AM","7:35 PM","Check out this week's events at the Cook County Government Calendar: - http://ow.ly/4erlr","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/47485934198980608"
"2011 Mar 10 12:00:00 AM","8:15 PM","We're on your iPhone, iPad, Android, Blackberry 9500, & Palm Pre/Pixi. Click here and follow the prompts: - http://ow.ly/4bes6","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/46061552780058624"
"2011 Mar 10 12:00:00 AM","8:20 PM","What's coming in 2011 for the Cook County Forest Preserve?  Find out from Superintendent Arnold Randall - http://ow.ly/","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/46062810710556672"
"2011 Mar 10 12:00:00 AM","8:25 PM","Cook County Government news, information, deadlines &   more: - http://ow.ly/4bes8","1","0","3,626","http://twitter.com/ToniPreckwinkle/status/46064115826950145"
"2011 Mar 10 12:00:00 AM","8:30 PM","Got a good idea for transparent and accountable government? Let us know how to Make Cook County More Efficient: - http://ow.ly/4bes9","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/46065367944142848"
"2011 Mar 10 12:00:00 AM","8:35 PM","Cook County #Government partners with ComEd to   create energy-saving initiatives #green government - http://ow.ly/4besa","0","0","743","http://twitter.com/ToniPreckwinkle/status/46066580110581760"
"2011 Mar 10 12:00:00 AM","8:40 PM","Cook County Commissioner Earlean Collins to help seniors file for   senior property tax exemption! - http://ow.ly/4besb","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/46067838124965888"
"2011 Mar 10 12:00:00 AM","8:45 PM","Toni Preckwinkle   appears at the  St Patricks Day Luncheon,  3/11, Noon, Excalibur, 632 N Dearborn, Chicago","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/46069159242629120"
"2011 Mar 10 12:00:00 AM","8:50 PM","Toni Preckwinkle   appears at the  St Patricks Day Dinner, Irish Fellowship Club, 3/11,   6pm @Chicago Hilton, 720 S Michigan, Chicago","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/46070391176830976"
"2011 Mar 10 12:00:00 AM","8:55 PM","Toni Preckwinkle   appears at  Paint the Town Green, 3/12, downtown Palatine @2 PM,   Palatine","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/46071615502548992"
"2011 Mar 10 12:00:00 AM","9:00 PM","Toni Preckwinkle   appears at Chicago's  St Patrick Day Parade, 3/12, @ 11 am, SE Corner of  Columbus & Balbo, Chicago","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/46072898456268800"
"2011 Mar 10 12:00:00 AM","9:05 PM","Toni Preckwinkle   appears at   Shamrock's  for Kids, 3/12 @ 12:30 pm, Chicago Hilton, 720 S Michigan, Chicago","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/46074128586899456"
"2011 Mar 10 12:00:00 AM","9:10 PM","Toni Preckwinkle   appears with Citizens for Kyle Hastings,   3/12 @6:30 pm,  St Paddys Day Parade, Orland Hills","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/46075391311486976"
"2011 Mar 10 12:00:00 AM","9:15 PM","Toni Preckwinkle   appears at  the Akiba Schecter Benefit Dinner, 3/13   @ 5 pm, Fairmont Hotel, Chicago","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/46076878825598976"
"2011 Mar 14 12:00:00 AM","10:00 AM","Cook County Department of Public Health: SkippyÂ® Peanut Butter Recall http://bit.ly/fFERw2","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/47341277381017600"
"2011 Mar 14 12:00:00 AM","7:00 PM","The 2011 Cook County Animal Control Rabies Vaccine & Microchip Clinics start 3/23!   Click here for the schedule - http://ow.ly/4erlk","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/47477137527144448"
"2011 Mar 14 12:00:00 AM","7:05 PM","Cook County seniors get property tax deadline extension. Click here for more: - http://ow.ly/","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/47478440768700416"
"2011 Mar 14 12:00:00 AM","7:10 PM","We're on your iPhone, iPad, Android, Blackberry 9500, & Palm Pre/Pixi. Click here and follow the prompts: - http://ow.ly/4erlm","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/47479638141841408"
"2011 Mar 14 12:00:00 AM","7:15 PM","Cook County Government news, information, deadlines &   more: - http://ow.ly/4erln","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/47480901285851136"
"2011 Mar 14 12:00:00 AM","7:20 PM","Cook County Commissioner Earlean Collins to help seniors file for   senior property tax exemption! - http://ow.ly/4erlo","1","0","2,445","http://twitter.com/ToniPreckwinkle/status/47482163360305152"
"2011 Mar 14 12:00:00 AM","7:25 PM","Cook County Department of Public Health: Skippy Peanut Butter recall: - http://ow.ly/4erlp","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/47483415355858944"
"2011 Mar 14 12:00:00 AM","7:30 PM","Cook County Sheriff's Patrol Officer helps deliver baby - http://ow.ly/4erlq","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/47484675119267840"
"2011 Mar 14 12:00:00 AM","7:55 PM","The 2011 Cook County Animal Control Rabies Vaccine & Microchip Clinics start 3/23!   Click here for the schedule: - http://ow.ly/4erlk","1","0","3,626","http://twitter.com/ToniPreckwinkle/status/47490966252302336"
"2011 Mar 14 12:00:00 AM","9:00 PM","Cook County seniors get property tax deadline extension. Click here for more-- - http://ow.ly/","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/47507344430612480"
"2011 Mar 14 12:00:00 AM","9:05 PM","We're on your iPhone, iPad, Android, Blackberry 9500, & Palm Pre/Pixi. Click here and follow the prompts - http://ow.ly/4erlm","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/47508582400405504"
"2011 Mar 14 12:00:00 AM","9:10 PM","Cook County Government news, information, deadlines & more: - http://ow.ly/4erln","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/47509889945313280"
"2011 Mar 14 12:00:00 AM","9:15 PM","Cook County Commissioner Earlean Collins to help seniors file for   senior property tax exemption - http://ow.ly/4erlo","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/47511260371238912"
"2011 Mar 14 12:00:00 AM","9:20 PM","Cook County Department of Public Health:  Skippy Peanut Butter recall - http://ow.ly/4erlp","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/47512355998928896"
"2011 Mar 14 12:00:00 AM","9:25 PM","Cook County Sheriff's Patrol Officer helps deliver newborn baby - http://ow.ly/4erlq","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/47513628496248832"
"2011 Mar 14 12:00:00 AM","9:30 PM","Check out this week's events at the Cook County Government Calendar - http://ow.ly/4erlr","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/47514893733208064"
"2011 Mar 15 12:00:00 AM","5:00 PM","The 2011 Cook County Animal Control Rabies Vaccine & Microchip Clinics start 3/23!   Click here for the schedule - http://ow.ly/4ffqR","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/47809335899852800"
"2011 Mar 15 12:00:00 AM","5:05 PM","Cook County seniors get property tax deadline extension. Click here for more: - http://ow.ly/","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/47810633261006848"
"2011 Mar 15 12:00:00 AM","5:15 PM","We're on your iPhone, iPad, Android, Blackberry 9500, & Palm Pre/Pixi. Click here and follow the prompts: - http://ow.ly/4ffqT","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/47813090770812929"
"2011 Mar 15 12:00:00 AM","5:20 PM","Cook County Government news, information, deadlines &   more: - http://ow.ly/4ffqU","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/47814348499988480"
"2011 Mar 15 12:00:00 AM","5:25 PM","Cook County Department of Public Health: Skippy Peanut Butter recall: - http://ow.ly/4ffqW","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/47815604387840000"
"2011 Mar 15 12:00:00 AM","5:30 PM","Cook County Sheriff's Patrol Officer helps deliver baby - http://ow.ly/4ffqX","1","0","3,626","http://twitter.com/ToniPreckwinkle/status/47816869238943745"
"2011 Mar 15 12:00:00 AM","5:35 PM","Check out this week's events at the Cook County Government Calendar: - http://ow.ly/4ffqY","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/47818143745323009"
"2011 Mar 15 12:00:00 AM","5:40 PM","The 2011 Cook County Animal Control Rabies Vaccine & Microchip Clinics start 3/23!   Click here for the schedule: - http://ow.ly/4ffqR","1","0","3,626","http://twitter.com/ToniPreckwinkle/status/47819379232096256"
"2011 Mar 15 12:00:00 AM","5:45 PM","Cook County seniors get property tax deadline extension. Click here for more-- - http://ow.ly/","1","0","3,626","http://twitter.com/ToniPreckwinkle/status/47820651733585920"
"2011 Mar 15 12:00:00 AM","5:50 PM","We're on your iPhone, iPad, Android, Blackberry 9500, & Palm Pre/Pixi. Click here and follow the prompts - http://ow.ly/4ffqT","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/47821895764156416"
"2011 Mar 15 12:00:00 AM","5:55 PM","Cook County Government news, information, deadlines & more: - http://ow.ly/4ffqU","1","0","2,257","http://twitter.com/ToniPreckwinkle/status/47823159533121536"
"2011 Mar 15 12:00:00 AM","6:00 PM","Cook County Commissioner Earlean Collins to help seniors file for   senior property tax exemption - http://ow.ly/4ffqV","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/47824427706089472"
"2011 Mar 15 12:00:00 AM","6:05 PM","Cook County Department of Public Health:  Skippy Peanut Butter recall - http://ow.ly/4ffqW","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/47825673682829312"
"2011 Mar 15 12:00:00 AM","6:20 PM","Check out this week's events at the Cook County Government Calendar - http://ow.ly/4ffqY","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/47829445419081728"
"2011 Mar 15 12:00:00 AM","6:25 PM","Cook County Board President Toni Preckwinkle's Public Events: - http://ow.ly/4ffqZ","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/47830709360017408"
"2011 Mar 15 12:00:00 AM","6:30 PM","Make Cook County more efficient: - http://ow.ly/4ffr0","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/47831974848634880"
"2011 Mar 15 12:00:00 AM","6:35 PM","Need to do something at the Cook County Government Website?  Find it fast: - http://ow.ly/4ffr1","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/47833219575451648"
"2011 Mar 16 12:00:00 AM","10:12 AM","See the progress we've made in our first 100 days: http://www.cookcountyil.gov/100days","2","0","6,066","http://twitter.com/ToniPreckwinkle/status/48069240166682624"
"2011 Mar 17 12:00:00 AM","8:00 AM","Events for the week of 3/13 at the Cook County Government Calendar - http://ow.ly/4g27R","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/48398412080615424"
"2011 Mar 17 12:00:00 AM","8:20 AM","Do you know a senior who needs help with the Property Tax Exemption? Click here for more: - http://ow.ly/","1","0","2,212","http://twitter.com/ToniPreckwinkle/status/48403310159478785"
